           n       Iaprox        E_rel
       82500   0.2504E+00   0.1459E-02
       82510   0.2502E+00   0.9669E-03
       82520   0.2494E+00   0.2426E-02
       82530   0.2501E+00   0.4548E-03
       82540   0.2501E+00   0.4258E-03
       82550   0.2500E+00   0.4434E-04
       82560   0.2502E+00   0.8954E-03
       82570   0.2500E+00   0.1691E-03
       82580   0.2501E+00   0.4886E-03
       82590   0.2502E+00   0.7034E-03
       82600   0.2501E+00   0.5458E-03
       82610   0.2497E+00   0.1126E-02
       82620   0.2503E+00   0.1354E-02
       82630   0.2499E+00   0.5117E-03
       82640   0.2500E+00   0.1485E-03
       82650   0.2499E+00   0.2923E-03
       82660   0.2501E+00   0.2844E-03
       82670   0.2499E+00   0.5068E-03
       82680   0.2496E+00   0.1496E-02
       82690   0.2496E+00   0.1778E-02
       82700   0.2497E+00   0.1310E-02
       82710   0.2501E+00   0.5599E-03
       82720   0.2498E+00   0.9459E-03
       82730   0.2498E+00   0.6905E-03
       82740   0.2496E+00   0.1461E-02
       82750   0.2499E+00   0.4273E-03
       82760   0.2500E+00   0.8477E-04
       82770   0.2503E+00   0.1176E-02
       82780   0.2502E+00   0.9304E-03
       82790   0.2499E+00   0.4141E-03
       82800   0.2498E+00   0.6651E-03
       82810   0.2504E+00   0.1591E-02
       82820   0.2501E+00   0.3006E-03
       82830   0.2499E+00   0.2701E-03
       82840   0.2499E+00   0.5282E-03
       82850   0.2500E+00   0.1295E-03
       82860   0.2498E+00   0.8956E-03
       82870   0.2501E+00   0.3081E-03
       82880   0.2502E+00   0.6151E-03
       82890   0.2499E+00   0.4663E-03
       82900   0.2499E+00   0.3051E-03
       82910   0.2500E+00   0.2373E-04
       82920   0.2500E+00   0.1717E-03
       82930   0.2501E+00   0.3142E-03
       82940   0.2498E+00   0.7855E-03
       82950   0.2498E+00   0.6283E-03
       82960   0.2503E+00   0.1282E-02
       82970   0.2498E+00   0.7407E-03
       82980   0.2504E+00   0.1576E-02
       82990   0.2501E+00   0.5869E-03
       83000   0.2498E+00   0.6655E-03
       83010   0.2502E+00   0.7351E-03
       83020   0.2499E+00   0.3236E-03
       83030   0.2502E+00   0.6095E-03
       83040   0.2501E+00   0.5711E-03
       83050   0.2500E+00   0.1781E-05
       83060   0.2501E+00   0.5929E-03
       83070   0.2501E+00   0.4965E-03
       83080   0.2501E+00   0.2552E-03
       83090   0.2500E+00   0.8884E-04
       83100   0.2502E+00   0.9122E-03
       83110   0.2502E+00   0.8104E-03
       83120   0.2503E+00   0.1213E-02
       83130   0.2498E+00   0.6947E-03
       83140   0.2500E+00   0.1444E-03
       83150   0.2500E+00   0.1208E-03
       83160   0.2498E+00   0.8327E-03
       83170   0.2504E+00   0.1556E-02
       83180   0.2501E+00   0.5703E-03
       83190   0.2501E+00   0.4330E-03
       83200   0.2498E+00   0.9068E-03
       83210   0.2503E+00   0.1131E-02
       83220   0.2500E+00   0.6504E-04
       83230   0.2499E+00   0.5828E-03
       83240   0.2497E+00   0.1304E-02
       83250   0.2497E+00   0.1394E-02
       83260   0.2500E+00   0.1658E-03
       83270   0.2500E+00   0.1121E-03
       83280   0.2500E+00   0.1425E-03
       83290   0.2501E+00   0.4459E-03
       83300   0.2500E+00   0.2606E-04
       83310   0.2497E+00   0.1272E-02
       83320   0.2499E+00   0.3693E-03
       83330   0.2503E+00   0.1004E-02
       83340   0.2498E+00   0.8014E-03
       83350   0.2497E+00   0.1165E-02
       83360   0.2498E+00   0.6989E-03
       83370   0.2501E+00   0.2315E-03
       83380   0.2496E+00   0.1424E-02
       83390   0.2502E+00   0.9337E-03
       83400   0.2501E+00   0.2925E-03
       83410   0.2500E+00   0.1683E-03
       83420   0.2500E+00   0.1875E-04
       83430   0.2500E+00   0.6116E-04
       83440   0.2502E+00   0.6728E-03
       83450   0.2501E+00   0.4241E-03
       83460   0.2504E+00   0.1596E-02
       83470   0.2498E+00   0.9160E-03
       83480   0.2501E+00   0.2467E-03
       83490   0.2500E+00   0.5339E-04
       83500   0.2495E+00   0.2075E-02
       83510   0.2500E+00   0.6284E-04
       83520   0.2498E+00   0.9267E-03
       83530   0.2499E+00   0.2389E-03
       83540   0.2504E+00   0.1406E-02
       83550   0.2498E+00   0.8995E-03
       83560   0.2501E+00   0.4825E-03
       83570   0.2499E+00   0.4269E-03
       83580   0.2499E+00   0.2851E-03
       83590   0.2499E+00   0.3468E-03
       83600   0.2503E+00   0.1056E-02
       83610   0.2503E+00   0.1230E-02
       83620   0.2503E+00   0.1182E-02
       83630   0.2497E+00   0.1045E-02
       83640   0.2501E+00   0.4236E-03
       83650   0.2502E+00   0.9607E-03
       83660   0.2501E+00   0.5277E-03
       83670   0.2502E+00   0.6648E-03
       83680   0.2500E+00   0.8198E-04
       83690   0.2503E+00   0.1149E-02
       83700   0.2496E+00   0.1452E-02
       83710   0.2502E+00   0.6184E-03
       83720   0.2500E+00   0.1144E-03
       83730   0.2500E+00   0.1086E-04
       83740   0.2501E+00   0.5206E-03
       83750   0.2501E+00   0.2010E-03
       83760   0.2503E+00   0.1100E-02
       83770   0.2503E+00   0.1364E-02
       83780   0.2503E+00   0.1183E-02
       83790   0.2501E+00   0.2693E-03
       83800   0.2500E+00   0.7639E-04
       83810   0.2500E+00   0.1646E-03
       83820   0.2499E+00   0.5204E-03
       83830   0.2499E+00   0.5171E-03
       83840   0.2502E+00   0.9613E-03
       83850   0.2498E+00   0.6826E-03
       83860   0.2498E+00   0.7544E-03
       83870   0.2503E+00   0.1186E-02
       83880   0.2500E+00   0.2464E-05
       83890   0.2502E+00   0.9278E-03
       83900   0.2503E+00   0.1152E-02
       83910   0.2501E+00   0.4953E-03
       83920   0.2500E+00   0.4831E-04
       83930   0.2500E+00   0.1623E-03
       83940   0.2499E+00   0.2265E-03
       83950   0.2499E+00   0.2454E-03
       83960   0.2501E+00   0.3487E-03
       83970   0.2496E+00   0.1548E-02
       83980   0.2500E+00   0.1269E-03
       83990   0.2500E+00   0.3870E-04
       84000   0.2496E+00   0.1662E-02
       84010   0.2501E+00   0.5930E-03
       84020   0.2499E+00   0.4715E-03
       84030   0.2497E+00   0.1199E-02
       84040   0.2502E+00   0.7504E-03
       84050   0.2503E+00   0.1140E-02
       84060   0.2503E+00   0.1318E-02
       84070   0.2497E+00   0.1142E-02
       84080   0.2498E+00   0.6732E-03
       84090   0.2499E+00   0.4378E-03
       84100   0.2503E+00   0.1109E-02
       84110   0.2498E+00   0.8987E-03
       84120   0.2499E+00   0.5325E-03
       84130   0.2499E+00   0.4399E-03
       84140   0.2500E+00   0.1691E-03
       84150   0.2496E+00   0.1535E-02
       84160   0.2498E+00   0.9577E-03
       84170   0.2497E+00   0.1058E-02
       84180   0.2503E+00   0.1204E-02
       84190   0.2498E+00   0.7837E-03
       84200   0.2499E+00   0.5791E-03
       84210   0.2501E+00   0.3897E-03
       84220   0.2499E+00   0.3194E-03
       84230   0.2501E+00   0.5592E-03
       84240   0.2501E+00   0.3582E-03
       84250   0.2498E+00   0.7656E-03
       84260   0.2501E+00   0.3879E-03
       84270   0.2500E+00   0.1001E-03
       84280   0.2503E+00   0.1166E-02
       84290   0.2498E+00   0.7873E-03
       84300   0.2499E+00   0.3361E-03
       84310   0.2505E+00   0.2014E-02
       84320   0.2499E+00   0.2574E-03
       84330   0.2500E+00   0.3911E-04
       84340   0.2496E+00   0.1734E-02
       84350   0.2503E+00   0.1123E-02
       84360   0.2502E+00   0.8173E-03
       84370   0.2503E+00   0.1137E-02
       84380   0.2501E+00   0.2398E-03
       84390   0.2502E+00   0.9653E-03
       84400   0.2500E+00   0.1196E-03
       84410   0.2500E+00   0.4410E-04
       84420   0.2499E+00   0.2604E-03
       84430   0.2499E+00   0.3496E-03
       84440   0.2503E+00   0.1175E-02
       84450   0.2505E+00   0.1831E-02
       84460   0.2497E+00   0.1155E-02
       84470   0.2501E+00   0.4332E-03
       84480   0.2503E+00   0.1255E-02
       84490   0.2499E+00   0.3097E-03
       84500   0.2498E+00   0.6269E-03
       84510   0.2501E+00   0.2581E-03
       84520   0.2494E+00   0.2363E-02
       84530   0.2499E+00   0.2328E-03
       84540   0.2502E+00   0.7186E-03
       84550   0.2496E+00   0.1682E-02
       84560   0.2499E+00   0.2331E-03
       84570   0.2500E+00   0.1600E-03
       84580   0.2503E+00   0.1313E-02
       84590   0.2501E+00   0.2246E-03
       84600   0.2499E+00   0.3117E-03
       84610   0.2501E+00   0.3239E-03
       84620   0.2502E+00   0.6572E-03
       84630   0.2499E+00   0.5025E-03
       84640   0.2500E+00   0.1354E-03
       84650   0.2505E+00   0.1887E-02
       84660   0.2503E+00   0.1287E-02
       84670   0.2496E+00   0.1569E-02
       84680   0.2498E+00   0.7476E-03
       84690   0.2499E+00   0.4103E-03
       84700   0.2499E+00   0.5715E-03
       84710   0.2497E+00   0.1216E-02
       84720   0.2499E+00   0.5186E-03
       84730   0.2500E+00   0.1854E-03
       84740   0.2499E+00   0.2587E-03
       84750   0.2503E+00   0.1012E-02
       84760   0.2498E+00   0.6812E-03
       84770   0.2499E+00   0.3710E-03
       84780   0.2500E+00   0.1160E-03
       84790   0.2502E+00   0.9677E-03
       84800   0.2501E+00   0.5066E-03
       84810   0.2499E+00   0.4219E-03
       84820   0.2499E+00   0.3664E-03
       84830   0.2497E+00   0.1189E-02
       84840   0.2500E+00   0.1731E-03
       84850   0.2501E+00   0.5345E-03
       84860   0.2500E+00   0.5260E-04
       84870   0.2499E+00   0.3672E-03
       84880   0.2501E+00   0.2564E-03
       84890   0.2501E+00   0.5055E-03
       84900   0.2499E+00   0.4593E-03
       84910   0.2502E+00   0.6515E-03
       84920   0.2505E+00   0.2076E-02
       84930   0.2502E+00   0.8848E-03
       84940   0.2503E+00   0.1400E-02
       84950   0.2501E+00   0.2192E-03
       84960   0.2499E+00   0.5380E-03
       84970   0.2500E+00   0.1369E-03
       84980   0.2505E+00   0.1912E-02
       84990   0.2500E+00   0.1976E-04
       85000   0.2499E+00   0.3706E-03
       85010   0.2502E+00   0.7625E-03
       85020   0.2502E+00   0.8306E-03
       85030   0.2499E+00   0.4736E-03
       85040   0.2493E+00   0.2676E-02
       85050   0.2499E+00   0.5946E-03
       85060   0.2502E+00   0.7056E-03
       85070   0.2498E+00   0.9889E-03
       85080   0.2503E+00   0.1092E-02
       85090   0.2499E+00   0.2148E-03
       85100   0.2501E+00   0.2045E-03
       85110   0.2502E+00   0.8005E-03
       85120   0.2501E+00   0.2789E-03
       85130   0.2497E+00   0.1195E-02
       85140   0.2496E+00   0.1613E-02
       85150   0.2502E+00   0.7451E-03
       85160   0.2494E+00   0.2328E-02
       85170   0.2496E+00   0.1577E-02
       85180   0.2500E+00   0.6029E-04
       85190   0.2504E+00   0.1453E-02
       85200   0.2497E+00   0.1285E-02
       85210   0.2505E+00   0.1945E-02
       85220   0.2505E+00   0.1868E-02
       85230   0.2502E+00   0.6194E-03
       85240   0.2499E+00   0.2443E-03
       85250   0.2503E+00   0.1152E-02
       85260   0.2499E+00   0.2936E-03
       85270   0.2499E+00   0.5954E-03
       85280   0.2498E+00   0.7716E-03
       85290   0.2502E+00   0.7367E-03
       85300   0.2499E+00   0.4327E-03
       85310   0.2500E+00   0.1201E-03
       85320   0.2500E+00   0.4075E-04
       85330   0.2501E+00   0.2754E-03
       85340   0.2499E+00   0.4124E-03
       85350   0.2499E+00   0.3074E-03
       85360   0.2500E+00   0.1538E-03
       85370   0.2499E+00   0.3492E-03
       85380   0.2502E+00   0.8860E-03
       85390   0.2500E+00   0.9741E-04
       85400   0.2499E+00   0.3508E-03
       85410   0.2500E+00   0.1704E-03
       85420   0.2506E+00   0.2416E-02
       85430   0.2498E+00   0.8366E-03
       85440   0.2500E+00   0.3728E-04
       85450   0.2500E+00   0.9511E-04
       85460   0.2499E+00   0.5170E-03
       85470   0.2501E+00   0.5845E-03
       85480   0.2500E+00   0.1326E-03
       85490   0.2501E+00   0.3854E-03
       85500   0.2502E+00   0.9432E-03
       85510   0.2499E+00   0.4931E-03
       85520   0.2498E+00   0.7694E-03
       85530   0.2499E+00   0.4242E-03
       85540   0.2499E+00   0.3342E-03
       85550   0.2500E+00   0.3503E-04
       85560   0.2500E+00   0.1409E-03
       85570   0.2498E+00   0.6840E-03
       85580   0.2501E+00   0.3267E-03
       85590   0.2498E+00   0.7016E-03
       85600   0.2503E+00   0.1070E-02
       85610   0.2498E+00   0.9089E-03
       85620   0.2496E+00   0.1607E-02
       85630   0.2498E+00   0.6594E-03
       85640   0.2503E+00   0.1296E-02
       85650   0.2495E+00   0.2028E-02
       85660   0.2499E+00   0.5100E-03
       85670   0.2499E+00   0.4495E-03
       85680   0.2501E+00   0.3545E-03
       85690   0.2498E+00   0.7115E-03
       85700   0.2499E+00   0.2824E-03
       85710   0.2500E+00   0.1629E-03
       85720   0.2501E+00   0.4312E-03
       85730   0.2501E+00   0.2153E-03
       85740   0.2502E+00   0.9545E-03
       85750   0.2500E+00   0.6279E-06
       85760   0.2499E+00   0.3326E-03
       85770   0.2501E+00   0.5590E-03
       85780   0.2499E+00   0.5889E-03
       85790   0.2500E+00   0.8632E-04
       85800   0.2503E+00   0.1330E-02
       85810   0.2499E+00   0.5186E-03
       85820   0.2501E+00   0.3321E-03
       85830   0.2501E+00   0.4470E-03
       85840   0.2503E+00   0.1345E-02
       85850   0.2498E+00   0.7206E-03
       85860   0.2498E+00   0.8912E-03
       85870   0.2501E+00   0.5374E-03
       85880   0.2498E+00   0.7257E-03
       85890   0.2501E+00   0.3067E-03
       85900   0.2496E+00   0.1798E-02
       85910   0.2502E+00   0.7754E-03
       85920   0.2501E+00   0.2668E-03
       85930   0.2501E+00   0.3993E-03
       85940   0.2500E+00   0.1972E-04
       85950   0.2495E+00   0.2053E-02
       85960   0.2501E+00   0.3436E-03
       85970   0.2501E+00   0.4025E-03
       85980   0.2500E+00   0.1020E-03
       85990   0.2499E+00   0.3294E-03
       86000   0.2495E+00   0.2039E-02
       86010   0.2499E+00   0.4742E-03
       86020   0.2502E+00   0.9798E-03
       86030   0.2497E+00   0.1364E-02
       86040   0.2501E+00   0.5207E-03
       86050   0.2503E+00   0.1095E-02
       86060   0.2504E+00   0.1709E-02
       86070   0.2500E+00   0.1275E-03
       86080   0.2498E+00   0.6348E-03
       86090   0.2498E+00   0.7555E-03
       86100   0.2498E+00   0.8553E-03
       86110   0.2496E+00   0.1493E-02
       86120   0.2502E+00   0.6954E-03
       86130   0.2500E+00   0.1256E-03
       86140   0.2501E+00   0.2209E-03
       86150   0.2502E+00   0.6778E-03
       86160   0.2498E+00   0.9398E-03
       86170   0.2499E+00   0.3772E-03
       86180   0.2501E+00   0.4453E-03
       86190   0.2500E+00   0.1280E-03
       86200   0.2500E+00   0.3741E-04
       86210   0.2496E+00   0.1548E-02
       86220   0.2502E+00   0.6171E-03
       86230   0.2499E+00   0.4159E-03
       86240   0.2500E+00   0.4117E-04
       86250   0.2500E+00   0.1312E-03
       86260   0.2498E+00   0.6179E-03
       86270   0.2495E+00   0.1991E-02
       86280   0.2502E+00   0.8849E-03
       86290   0.2500E+00   0.2912E-04
       86300   0.2502E+00   0.7753E-03
       86310   0.2498E+00   0.6945E-03
       86320   0.2498E+00   0.7636E-03
       86330   0.2504E+00   0.1556E-02
       86340   0.2497E+00   0.1150E-02
       86350   0.2499E+00   0.4354E-03
       86360   0.2501E+00   0.3800E-03
       86370   0.2496E+00   0.1497E-02
       86380   0.2500E+00   0.1065E-04
       86390   0.2501E+00   0.3730E-03
       86400   0.2500E+00   0.8500E-04
       86410   0.2501E+00   0.4792E-03
       86420   0.2502E+00   0.9367E-03
       86430   0.2499E+00   0.3712E-03
       86440   0.2502E+00   0.9147E-03
       86450   0.2500E+00   0.9602E-04
       86460   0.2499E+00   0.4091E-03
       86470   0.2501E+00   0.4434E-03
       86480   0.2498E+00   0.9253E-03
       86490   0.2502E+00   0.6147E-03
       86500   0.2498E+00   0.6929E-03
       86510   0.2500E+00   0.7164E-05
       86520   0.2502E+00   0.7365E-03
       86530   0.2498E+00   0.6729E-03
       86540   0.2500E+00   0.1029E-03
       86550   0.2500E+00   0.3338E-04
       86560   0.2496E+00   0.1612E-02
       86570   0.2499E+00   0.3917E-03
       86580   0.2498E+00   0.9403E-03
       86590   0.2499E+00   0.5335E-03
       86600   0.2498E+00   0.8545E-03
       86610   0.2498E+00   0.6030E-03
       86620   0.2500E+00   0.1139E-03
       86630   0.2499E+00   0.5617E-03
       86640   0.2499E+00   0.2171E-03
       86650   0.2499E+00   0.5377E-03
       86660   0.2499E+00   0.2290E-03
       86670   0.2499E+00   0.3724E-03
       86680   0.2500E+00   0.1541E-03
       86690   0.2500E+00   0.1198E-03
       86700   0.2501E+00   0.4636E-03
       86710   0.2501E+00   0.2212E-03
       86720   0.2503E+00   0.1265E-02
       86730   0.2500E+00   0.1129E-03
       86740   0.2503E+00   0.1172E-02
       86750   0.2501E+00   0.3985E-03
       86760   0.2495E+00   0.1857E-02
       86770   0.2502E+00   0.7208E-03
       86780   0.2499E+00   0.4853E-03
       86790   0.2502E+00   0.6668E-03
       86800   0.2498E+00   0.8209E-03
       86810   0.2502E+00   0.6959E-03
       86820   0.2498E+00   0.8821E-03
       86830   0.2499E+00   0.2393E-03
       86840   0.2500E+00   0.1252E-03
       86850   0.2499E+00   0.3072E-03
       86860   0.2497E+00   0.1019E-02
       86870   0.2497E+00   0.1032E-02
       86880   0.2503E+00   0.1238E-02
       86890   0.2501E+00   0.4473E-03
       86900   0.2497E+00   0.1144E-02
       86910   0.2498E+00   0.6262E-03
       86920   0.2502E+00   0.9853E-03
       86930   0.2499E+00   0.2945E-03
       86940   0.2502E+00   0.6095E-03
       86950   0.2499E+00   0.4488E-03
       86960   0.2502E+00   0.8547E-03
       86970   0.2499E+00   0.2013E-03
       86980   0.2498E+00   0.6565E-03
       86990   0.2503E+00   0.1080E-02
       87000   0.2495E+00   0.2077E-02
       87010   0.2500E+00   0.1038E-03
       87020   0.2499E+00   0.4493E-03
       87030   0.2499E+00   0.2761E-03
       87040   0.2501E+00   0.5352E-03
